,name,pts,source,week,year
1735,Justin Forsett,15.70,NFL,13,2015
1736,Chris Ivory,15.10,NFL,13,2015
1737,DeAngelo Williams,15.10,NFL,13,2015
1738,Danny Woodhead,14.90,NFL,13,2015
1739,T.J. Yeldon,14.80,NFL,13,2015
1740,Giovani Bernard,14.20,NFL,13,2015
1741,Eddie Lacy,14.20,NFL,13,2015
1742,Jonathan Stewart,14.00,NFL,13,2015
1743,Marshawn Lynch,13.80,NFL,13,2015
1744,DeMarco Murray,13.60,NFL,13,2015
1745,Ronnie Hillman,13.40,NFL,13,2015
1746,Darren McFadden,13.40,NFL,13,2015
1747,Frank Gore,13.30,NFL,13,2015
1748,LeSean McCoy,13.20,NFL,13,2015
1749,Charcandrick West,13.20,NFL,13,2015
1750,C.J. Spiller,12.90,NFL,13,2015
1751,Doug Martin,12.70,NFL,13,2015
1752,Latavius Murray,12.40,NFL,13,2015
1753,Duke Johnson,12.20,NFL,13,2015
1754,Mark Ingram,12.00,NFL,13,2015
1755,Carlos Hyde,11.50,NFL,13,2015
1756,Antonio Andrews,11.10,NFL,13,2015
1757,LeGarrette Blount,11.10,NFL,13,2015
1758,David Cobb,10.90,NFL,13,2015
1759,Alfred Morris,10.80,NFL,13,2015
1760,Jeremy Hill,10.20,NFL,13,2015
1761,Matt Jones,9.30,NFL,13,2015
1762,Ryan Mathews,7.30,NFL,13,2015
1763,Darren Sproles,7.10,NFL,13,2015
1764,James Starks,7.10,NFL,13,2015
1765,Lamar Miller,6.20,NFL,13,2015
1766,Dexter McCluster,6.10,NFL,13,2015
1767,Isaiah Crowell,5.80,NFL,13,2015
1768,Andre Ellington,5.70,NFL,13,2015
1769,Charles Sims,5.70,NFL,13,2015
1770,Roy Helu,5.50,NFL,13,2015
1771,Chris Johnson,5.50,NFL,13,2015
1772,David Johnson,5.40,NFL,13,2015
1773,De'Anthony Thomas,5.10,NFL,13,2015
1774,Alfred Blue,4.90,NFL,13,2015
1775,Denard Robinson,4.90,NFL,13,2015
1776,Shane Vereen,4.90,NFL,13,2015
1777,Bilal Powell,4.80,NFL,13,2015
1778,Fozzy Whittaker,4.60,NFL,13,2015
1779,Zac Stacy,4.30,NFL,13,2015
1780,Joique Bell,4.20,NFL,13,2015
1781,C.J. Anderson,4.10,NFL,13,2015
1782,Ameer Abdullah,4.00,NFL,13,2015
1783,James White,4.00,NFL,13,2015
1784,Jeremy Langford,3.90,NFL,13,2015
1785,Thomas Rawls,3.90,NFL,13,2015
1786,Christine Michael,-,NFL,13,2015
1787,Theo Riddick,3.80,NFL,13,2015
1788,Stevan Ridley,3.70,NFL,13,2015
1789,Melvin Gordon,3.50,NFL,13,2015
1790,Tre Mason,3.40,NFL,13,2015
1791,Bobby Rainey,3.40,NFL,13,2015
1792,Benny Cunningham,3.20,NFL,13,2015
1793,Javorius Allen,3.10,NFL,13,2015
1794,Knile Davis,2.90,NFL,13,2015
1795,Toby Gerhart,2.90,NFL,13,2015
1796,Rashad Jennings,2.80,NFL,13,2015
1797,Lorenzo Taliaferro,0.00,NFL,13,2015
1798,Mike Tolbert,2.80,NFL,13,2015
1799,Andre Williams,2.70,NFL,13,2015
1800,Matt Asiata,2.40,NFL,13,2015
1801,Ka'Deem Carey,2.40,NFL,13,2015
1802,Dan Herron,2.40,NFL,13,2015
1803,Brandon Bolden,2.30,NFL,13,2015
1804,Jerick McKinnon,2.20,NFL,13,2015
1805,Tevin Coleman,2.00,NFL,13,2015
1806,Chris Thompson,2.00,NFL,13,2015
1807,Josh Robinson,1.90,NFL,13,2015
1808,Terron Ward,1.90,NFL,13,2015
1809,Jay Ajayi,1.80,NFL,13,2015
1810,Fred Jackson,1.70,NFL,13,2015
1811,Cameron Artis-Payne,1.60,NFL,13,2015
1812,Orleans Darkwa,1.50,NFL,13,2015
1813,Bishop Sankey,0.00,NFL,13,2015
1814,Stepfan Taylor,1.50,NFL,13,2015
1815,Damien Williams,1.40,NFL,13,2015
1816,Chris Polk,1.30,NFL,13,2015
1817,Karlos Williams,1.20,NFL,13,2015
1818,Marcel Reece,1.00,NFL,13,2015
1819,Matt Forte,19.60,NFL,14,2015
1820,Devonta Freeman,18.80,NFL,14,2015
1821,Adrian Peterson,16.60,NFL,14,2015
1822,Todd Gurley,15.40,NFL,14,2015
1823,Chris Ivory,15.40,NFL,14,2015
1824,Justin Forsett,15.10,NFL,14,2015
1825,Danny Woodhead,15.10,NFL,14,2015
1826,DeAngelo Williams,15.00,NFL,14,2015
1827,Eddie Lacy,14.60,NFL,14,2015
1828,Giovani Bernard,14.00,NFL,14,2015
1829,Jonathan Stewart,13.70,NFL,14,2015
1830,DeMarco Murray,13.60,NFL,14,2015
1831,Ronnie Hillman,13.50,NFL,14,2015
1832,Marshawn Lynch,13.50,NFL,14,2015
1833,Frank Gore,13.40,NFL,14,2015
1834,Darren McFadden,13.40,NFL,14,2015
1835,LeSean McCoy,13.30,NFL,14,2015
1836,Doug Martin,12.90,NFL,14,2015
1837,C.J. Spiller,12.90,NFL,14,2015
1838,Lamar Miller,12.60,NFL,14,2015
1839,T.J. Yeldon,12.50,NFL,14,2015
1840,Latavius Murray,12.00,NFL,14,2015
1841,Mark Ingram,11.90,NFL,14,2015
1842,Carlos Hyde,11.70,NFL,14,2015
1843,Charcandrick West,11.10,NFL,14,2015
1844,LeGarrette Blount,11.00,NFL,14,2015
1845,David Cobb,10.70,NFL,14,2015
1846,Jeremy Hill,10.30,NFL,14,2015
1847,Matt Jones,9.40,NFL,14,2015
1848,James Starks,7.50,NFL,14,2015
1849,Ryan Mathews,7.20,NFL,14,2015
1850,Darren Sproles,7.00,NFL,14,2015
1851,Duke Johnson,6.30,NFL,14,2015
1852,Dexter McCluster,5.90,NFL,14,2015
1853,Isaiah Crowell,5.80,NFL,14,2015
1854,Charles Sims,5.70,NFL,14,2015
1855,Andre Ellington,5.60,NFL,14,2015
1856,Chris Johnson,5.50,NFL,14,2015
1857,David Johnson,5.40,NFL,14,2015
1858,De'Anthony Thomas,5.10,NFL,14,2015
1859,Alfred Blue,5.00,NFL,14,2015
1860,Shane Vereen,5.00,NFL,14,2015
1861,Antonio Andrews,4.90,NFL,14,2015
1862,Bilal Powell,4.90,NFL,14,2015
1863,Alfred Morris,4.80,NFL,14,2015
1864,Denard Robinson,4.70,NFL,14,2015
1865,Fozzy Whittaker,4.50,NFL,14,2015
1866,Zac Stacy,4.40,NFL,14,2015
1867,C.J. Anderson,4.10,NFL,14,2015
1868,Joique Bell,4.10,NFL,14,2015
1869,Jeremy Langford,4.00,NFL,14,2015
1870,Ameer Abdullah,3.90,NFL,14,2015
1871,Christine Michael,-,NFL,14,2015
1872,Stevan Ridley,3.80,NFL,14,2015
1873,James White,3.80,NFL,14,2015
1874,Melvin Gordon,3.70,NFL,14,2015
1875,Thomas Rawls,3.70,NFL,14,2015
1876,Theo Riddick,3.70,NFL,14,2015
1877,Roy Helu,3.50,NFL,14,2015
1878,Bobby Rainey,3.40,NFL,14,2015
1879,Tre Mason,3.20,NFL,14,2015
1880,Benny Cunningham,3.10,NFL,14,2015
1881,Rashad Jennings,3.00,NFL,14,2015
1882,Knile Davis,2.90,NFL,14,2015
1883,Andre Williams,2.90,NFL,14,2015
1884,Javorius Allen,2.80,NFL,14,2015
1885,Toby Gerhart,2.80,NFL,14,2015
1886,Mike Tolbert,2.80,NFL,14,2015
1887,Lorenzo Taliaferro,0.00,NFL,14,2015
1888,Matt Asiata,2.50,NFL,14,2015
1889,Ka'Deem Carey,2.40,NFL,14,2015
1890,Dan Herron,2.40,NFL,14,2015
1891,Brandon Bolden,2.20,NFL,14,2015
1892,Jerick McKinnon,2.20,NFL,14,2015
1893,Tevin Coleman,2.10,NFL,14,2015
1894,Chris Thompson,2.00,NFL,14,2015
1895,Josh Robinson,1.90,NFL,14,2015
1896,Terron Ward,1.90,NFL,14,2015
1897,Jay Ajayi,1.80,NFL,14,2015
1898,Fred Jackson,1.70,NFL,14,2015
1899,Cameron Artis-Payne,1.60,NFL,14,2015
1900,Orleans Darkwa,1.60,NFL,14,2015
1901,Stepfan Taylor,1.50,NFL,14,2015
1902,Bishop Sankey,0.00,NFL,14,2015
1903,Damien Williams,1.40,NFL,14,2015
1904,Chris Polk,1.30,NFL,14,2015
1905,Karlos Williams,1.30,NFL,14,2015
1906,Marcel Reece,1.00,NFL,14,2015
1907,Matt Forte,19.40,NFL,15,2015
1908,Devonta Freeman,18.60,NFL,15,2015
1909,Adrian Peterson,16.60,NFL,15,2015
1910,Todd Gurley,16.20,NFL,15,2015
1911,Justin Forsett,15.80,NFL,15,2015
1912,Danny Woodhead,15.10,NFL,15,2015
1913,Eddie Lacy,14.90,NFL,15,2015
1914,Chris Ivory,14.70,NFL,15,2015
1915,Marshawn Lynch,14.10,NFL,15,2015
1916,Giovani Bernard,14.00,NFL,15,2015
1917,Jonathan Stewart,13.80,NFL,15,2015
1918,DeMarco Murray,13.70,NFL,15,2015
1919,Frank Gore,13.30,NFL,15,2015
1920,Ronnie Hillman,13.30,NFL,15,2015
1921,LeSean McCoy,13.20,NFL,15,2015
1922,Darren McFadden,13.00,NFL,15,2015
1923,Doug Martin,12.60,NFL,15,2015
1924,Lamar Miller,12.50,NFL,15,2015
1925,Latavius Murray,12.40,NFL,15,2015
1926,C.J. Spiller,12.40,NFL,15,2015
1927,T.J. Yeldon,12.40,NFL,15,2015
1928,Carlos Hyde,11.50,NFL,15,2015
1929,Joique Bell,11.40,NFL,15,2015
1930,LeGarrette Blount,11.40,NFL,15,2015
1931,Mark Ingram,11.40,NFL,15,2015
1932,Shane Vereen,11.10,NFL,15,2015
1933,David Cobb,10.80,NFL,15,2015
1934,Matt Jones,9.20,NFL,15,2015
1935,DeAngelo Williams,8.40,NFL,15,2015
1936,James Starks,7.70,NFL,15,2015
1937,Ryan Mathews,7.40,NFL,15,2015
1938,Darren Sproles,7.20,NFL,15,2015
1939,Dexter McCluster,6.00,NFL,15,2015
1940,Duke Johnson,5.90,NFL,15,2015
1941,Andre Ellington,5.70,NFL,15,2015
1942,Chris Johnson,5.60,NFL,15,2015
1943,Roy Helu,5.50,NFL,15,2015
1944,David Johnson,5.50,NFL,15,2015
1945,Charles Sims,5.50,NFL,15,2015
1946,Isaiah Crowell,5.40,NFL,15,2015
1947,Jeremy Hill,5.20,NFL,15,2015
1948,Alfred Blue,5.10,NFL,15,2015
1949,De'Anthony Thomas,5.10,NFL,15,2015
1950,Antonio Andrews,5.00,NFL,15,2015
1951,Charcandrick West,4.80,NFL,15,2015
1952,Alfred Morris,4.70,NFL,15,2015
1953,Bilal Powell,4.70,NFL,15,2015
1954,Denard Robinson,4.60,NFL,15,2015
1955,Fozzy Whittaker,4.50,NFL,15,2015
1956,Ameer Abdullah,4.10,NFL,15,2015
1957,C.J. Anderson,4.00,NFL,15,2015
1958,Thomas Rawls,4.00,NFL,15,2015
1959,Theo Riddick,4.00,NFL,15,2015
1960,Zac Stacy,4.00,NFL,15,2015
1961,James White,4.00,NFL,15,2015
1962,Jeremy Langford,3.90,NFL,15,2015
1963,Melvin Gordon,3.70,NFL,15,2015
1964,Christine Michael,-,NFL,15,2015
1965,Tre Mason,3.40,NFL,15,2015
1966,Stevan Ridley,3.40,NFL,15,2015
1967,Bobby Rainey,3.30,NFL,15,2015
1968,Benny Cunningham,3.20,NFL,15,2015
1969,Javorius Allen,3.10,NFL,15,2015
1970,Rashad Jennings,3.00,NFL,15,2015
1971,Lorenzo Taliaferro,0.00,NFL,15,2015
1972,Andre Williams,2.90,NFL,15,2015
1973,Knile Davis,2.80,NFL,15,2015
1974,Toby Gerhart,2.80,NFL,15,2015
1975,Mike Tolbert,2.80,NFL,15,2015
1976,Matt Asiata,2.60,NFL,15,2015
1977,Ka'Deem Carey,2.40,NFL,15,2015
1978,Dan Herron,2.40,NFL,15,2015
1979,Brandon Bolden,2.30,NFL,15,2015
1980,Jerick McKinnon,2.30,NFL,15,2015
1981,Tevin Coleman,2.00,NFL,15,2015
1982,Chris Thompson,2.00,NFL,15,2015
1983,Josh Robinson,1.90,NFL,15,2015
1984,Terron Ward,1.90,NFL,15,2015
1985,Jay Ajayi,1.80,NFL,15,2015
1986,Fred Jackson,1.70,NFL,15,2015
1987,Cameron Artis-Payne,1.60,NFL,15,2015
1988,Orleans Darkwa,1.60,NFL,15,2015
1989,Stepfan Taylor,1.50,NFL,15,2015
1990,Bishop Sankey,0.00,NFL,15,2015
1991,Damien Williams,1.40,NFL,15,2015
1992,Chris Polk,1.30,NFL,15,2015
1993,Karlos Williams,1.20,NFL,15,2015
1994,Marcel Reece,1.00,NFL,15,2015
1995,Matt Forte,19.60,NFL,16,2015
1996,Devonta Freeman,18.80,NFL,16,2015
1997,Adrian Peterson,17.10,NFL,16,2015
1998,Justin Forsett,15.60,NFL,16,2015
1999,Todd Gurley,15.50,NFL,16,2015
2000,Danny Woodhead,15.40,NFL,16,2015
2001,Eddie Lacy,14.80,NFL,16,2015
2002,Chris Ivory,14.70,NFL,16,2015
2003,T.J. Yeldon,14.70,NFL,16,2015
2004,Marshawn Lynch,13.80,NFL,16,2015
2005,DeMarco Murray,13.80,NFL,16,2015
2006,Giovani Bernard,13.70,NFL,16,2015
2007,Jonathan Stewart,13.70,NFL,16,2015
2008,Ronnie Hillman,13.40,NFL,16,2015
2009,Frank Gore,13.30,NFL,16,2015
2010,LeSean McCoy,13.10,NFL,16,2015
2011,Darren McFadden,13.10,NFL,16,2015
2012,C.J. Spiller,12.80,NFL,16,2015
2013,Lamar Miller,12.60,NFL,16,2015
2014,Doug Martin,12.50,NFL,16,2015
2015,Latavius Murray,12.40,NFL,16,2015
2016,Mark Ingram,11.90,NFL,16,2015
2017,Charcandrick West,11.30,NFL,16,2015
2018,Carlos Hyde,11.10,NFL,16,2015
2019,David Cobb,10.90,NFL,16,2015
2020,LeGarrette Blount,10.80,NFL,16,2015
2021,Matt Jones,9.40,NFL,16,2015
2022,Jeremy Hill,9.30,NFL,16,2015
2023,DeAngelo Williams,8.60,NFL,16,2015
2024,Ryan Mathews,7.50,NFL,16,2015
2025,James Starks,7.50,NFL,16,2015
2026,Darren Sproles,7.30,NFL,16,2015
2027,Duke Johnson,6.20,NFL,16,2015
2028,Dexter McCluster,6.00,NFL,16,2015
2029,Isaiah Crowell,5.90,NFL,16,2015
2030,Andre Ellington,5.70,NFL,16,2015
2031,Chris Johnson,5.60,NFL,16,2015
2032,Charles Sims,5.60,NFL,16,2015
2033,Alfred Blue,5.30,NFL,16,2015
2034,David Johnson,5.30,NFL,16,2015
2035,De'Anthony Thomas,5.20,NFL,16,2015
2036,Antonio Andrews,5.10,NFL,16,2015
2037,Shane Vereen,5.10,NFL,16,2015
2038,Joique Bell,5.00,NFL,16,2015
2039,Alfred Morris,4.90,NFL,16,2015
2040,Denard Robinson,4.80,NFL,16,2015
2041,Bilal Powell,4.60,NFL,16,2015
2042,Fozzy Whittaker,4.50,NFL,16,2015
2043,C.J. Anderson,4.10,NFL,16,2015
2044,Zac Stacy,4.10,NFL,16,2015
2045,Jeremy Langford,4.00,NFL,16,2015
2046,Ameer Abdullah,3.90,NFL,16,2015
2047,Melvin Gordon,3.80,NFL,16,2015
2048,Thomas Rawls,3.80,NFL,16,2015
2049,Christine Michael,-,NFL,16,2015
2050,Theo Riddick,3.70,NFL,16,2015
2051,James White,3.70,NFL,16,2015
2052,Stevan Ridley,3.50,NFL,16,2015
2053,Bobby Rainey,3.30,NFL,16,2015
2054,Tre Mason,3.20,NFL,16,2015
2055,Javorius Allen,3.00,NFL,16,2015
2056,Benny Cunningham,3.00,NFL,16,2015
2057,Knile Davis,3.00,NFL,16,2015
2058,Rashad Jennings,3.00,NFL,16,2015
2059,Toby Gerhart,2.90,NFL,16,2015
2060,Roy Helu,2.80,NFL,16,2015
2061,Lorenzo Taliaferro,0.00,NFL,16,2015
2062,Mike Tolbert,2.80,NFL,16,2015
2063,Andre Williams,2.80,NFL,16,2015
2064,Matt Asiata,2.60,NFL,16,2015
2065,Ka'Deem Carey,2.40,NFL,16,2015
2066,Dan Herron,2.40,NFL,16,2015
2067,Jerick McKinnon,2.30,NFL,16,2015
2068,Brandon Bolden,2.10,NFL,16,2015
2069,Tevin Coleman,2.10,NFL,16,2015
2070,Chris Thompson,2.00,NFL,16,2015
2071,Josh Robinson,1.90,NFL,16,2015
2072,Terron Ward,1.90,NFL,16,2015
2073,Jay Ajayi,1.80,NFL,16,2015
2074,Fred Jackson,1.70,NFL,16,2015
2075,Cameron Artis-Payne,1.60,NFL,16,2015
2076,Orleans Darkwa,1.60,NFL,16,2015
2077,Bishop Sankey,0.00,NFL,16,2015
2078,Stepfan Taylor,1.40,NFL,16,2015
2079,Damien Williams,1.40,NFL,16,2015
2080,Chris Polk,1.30,NFL,16,2015
2081,Karlos Williams,1.20,NFL,16,2015
2082,Marcel Reece,1.00,NFL,16,2015
2083,Matt Forte,5.4,CBS,1,2015
2084,Benny Cunningham,5.1,CBS,1,2015
2085,Shane Vereen,3.78,CBS,1,2015
2086,DeMarco Murray,3.38,CBS,1,2015
2087,Giovani Bernard,3.16,CBS,1,2015
2088,Rashad Jennings,3.12,CBS,1,2015
2089,Darren Sproles,3.11,CBS,1,2015
2090,Jamaal Charles,3.08,CBS,1,2015
2091,Justin Forsett,3.06,CBS,1,2015
2092,Dexter McCluster,2.97,CBS,1,2015
2093,Eddie Lacy,2.96,CBS,1,2015
2094,Melvin Gordon,2.78,CBS,1,2015
2095,C.J. Anderson,2.75,CBS,1,2015
2096,Danny Woodhead,2.72,CBS,1,2015
2097,Theo Riddick,2.71,CBS,1,2015
2098,Joique Bell,2.71,CBS,1,2015
2099,Lamar Miller,2.62,CBS,1,2015
2100,Charles Sims,2.6,CBS,1,2015
2101,Andre Ellington,2.6,CBS,1,2015
2102,Dri Archer,2.42,CBS,1,2015
2103,Marshawn Lynch,2.41,CBS,1,2015
2104,T.J. Yeldon,2.29,CBS,1,2015
2105,Adrian Peterson,2.23,CBS,1,2015
2106,Marcel Reece,2.19,CBS,1,2015
2107,Reggie Bush,2.17,CBS,1,2015
2108,Mark Ingram,2.06,CBS,1,2015
2109,Jeremy Hill,2.03,CBS,1,2015
2110,Devonta Freeman,1.97,CBS,1,2015
2111,Ameer Abdullah,1.91,CBS,1,2015
2112,Khiry Robinson,1.88,CBS,1,2015
2113,Jacquizz Rodgers,1.88,CBS,1,2015
2114,Damien Williams,1.82,CBS,1,2015
2115,Antonio Andrews,1.81,CBS,1,2015
2116,Dion Lewis,1.81,CBS,1,2015
2117,Bruce Miller,1.78,CBS,1,2015
2118,Latavius Murray,1.76,CBS,1,2015
2119,Josh Robinson,1.76,CBS,1,2015
2120,Jonathan Stewart,1.72,CBS,1,2015
2121,LeSean McCoy,1.66,CBS,1,2015
2122,Isaiah Pead,1.6,CBS,1,2015
2123,Kyle Juszczyk,1.59,CBS,1,2015
2124,Mike Tolbert,1.5,CBS,1,2015
2125,DeAngelo Williams,1.49,CBS,1,2015
2126,Jerick McKinnon,1.47,CBS,1,2015
2127,Darren McFadden,1.44,CBS,1,2015
2128,Tevin Coleman,1.43,CBS,1,2015
2129,Joseph Randle,1.38,CBS,1,2015
2130,Branden Oliver,1.35,CBS,1,2015
2131,Fitzgerald Toussaint,1.32,CBS,1,2015
2132,Carlos Hyde,1.31,CBS,1,2015
2133,Denard Robinson,1.31,CBS,1,2015
2134,Doug Martin,1.31,CBS,1,2015
2135,Ronnie Hillman,1.3,CBS,1,2015
2136,Jonathan Grimes,1.29,CBS,1,2015
2137,Isaiah Crowell,1.24,CBS,1,2015
2138,Matt Jones,1.23,CBS,1,2015
2139,Frank Gore,1.23,CBS,1,2015
2140,Duke Johnson,1.22,CBS,1,2015
2141,Karlos Williams,1.21,CBS,1,2015
2142,Bishop Sankey,1.19,CBS,1,2015
2143,Chris Polk,1.16,CBS,1,2015
2144,Ryan Mathews,1.13,CBS,1,2015
2145,James Starks,1.13,CBS,1,2015
2146,Anthony Sherman,1.12,CBS,1,2015
2147,Knile Davis,1.12,CBS,1,2015
2148,Alfred Blue,1.11,CBS,1,2015
2149,Bilal Powell,1.11,CBS,1,2015
2150,Lance Dunbar,1.11,CBS,1,2015
2151,Javorius Allen,1.09,CBS,1,2015
2152,Fred Jackson,1.09,CBS,1,2015
2153,David Johnson,1.08,CBS,1,2015
2154,Chris Johnson,1.07,CBS,1,2015
2155,Toby Gerhart,1.03,CBS,1,2015
2156,Fozzy Whittaker,1.02,CBS,1,2015
2157,Taiwan Jones,1.02,CBS,1,2015
2158,Alfred Morris,1,CBS,1,2015
2159,LaMichael James,0.993,CBS,1,2015
2160,Patrick DiMarco,0.929,CBS,1,2015
2161,Derrick Coleman,0.908,CBS,1,2015
2162,Tommy Bohanon,0.906,CBS,1,2015
2163,Nikita Whitlock,0.81,CBS,1,2015
2164,John Kuhn,0.733,CBS,1,2015
2165,Zach Line,0.731,CBS,1,2015
2166,Chris Ivory,0.724,CBS,1,2015
2167,Andre Williams,0.723,CBS,1,2015
2168,Will Johnson,0.698,CBS,1,2015
2169,Darrel Young,0.658,CBS,1,2015
2170,Tyler Clutts,0.627,CBS,1,2015
2171,Jalston Fowler,0.557,CBS,1,2015
2172,Austin Johnson,0.422,CBS,1,2015
2173,Brandon Bolden,0.422,CBS,1,2015
2174,Jay Prosch,0.391,CBS,1,2015
2175,Jerome Felton,0.357,CBS,1,2015
2176,James White,0.355,CBS,1,2015
2177,Matt Asiata,0.248,CBS,1,2015
2178,Bobby Rainey,0.201,CBS,1,2015
2179,Donald Brown,0.184,CBS,1,2015
2180,Chris Thompson,0.13,CBS,1,2015
2181,Bryce Brown,0.111,CBS,1,2015
2182,Rex Burkhead,0.107,CBS,1,2015
2183,Travaris Cadet,0.098,CBS,1,2015
2184,Terron Ward,0.081,CBS,1,2015
2185,Zach Zenner,0.071,CBS,1,2015
2186,Jeremy Langford,0.07,CBS,1,2015
2187,Tyler Varga,0.067,CBS,1,2015
2188,Kenjon Barner,0.066,CBS,1,2015
2189,Cameron Artis-Payne,0.066,CBS,1,2015
2190,Mike James,0.061,CBS,1,2015
2191,Orleans Darkwa,0.057,CBS,1,2015
2192,Terrance West,0.056,CBS,1,2015
2193,Charcandrick West,0.052,CBS,1,2015
2194,Jamize Olawale,0.052,CBS,1,2015
2195,Mike Davis,0.049,CBS,1,2015
2196,Ka'Deem Carey,0.048,CBS,1,2015
2197,Bernard Pierce,0.046,CBS,1,2015
2198,Anthony Dixon,0.04,CBS,1,2015
2199,Will Tukuafu,0.031,CBS,1,2015
2200,Jorvorskie Lane,0.027,CBS,1,2015
2201,Juwan Thompson,0.027,CBS,1,2015
2202,Roosevelt Nix,0.025,CBS,1,2015
2203,Michael Burton,0.024,CBS,1,2015
2204,Aaron Ripkowski,0.021,CBS,1,2015
2205,Cedric Peerman,0.017,CBS,1,2015
2206,Christine Michael,0.01,CBS,1,2015
2207,Jonas Gray,0.01,CBS,1,2015
2208,Jordan Todman,0,CBS,1,2015
2209,Chase Reynolds,0,CBS,1,2015
2210,Tim Hightower,0,CBS,1,2015
2211,Alonzo Harris,0,CBS,1,2015
2212,Jarryd Hayne,0,CBS,1,2015
2213,Roy Helu,0,CBS,1,2015
2214,Terrence Magee,0,CBS,1,2015
2215,Stepfan Taylor,0,CBS,1,2015
2216,Thomas Rawls,0,CBS,1,2015
2217,Shaun Draughn,0,CBS,1,2015
2218,Corey Grant,0,CBS,1,2015
2219,Marcus Thigpen,0,CBS,1,2015
2220,Matt Forte,5.3,CBS,2,2015
2221,Shane Vereen,3.9,CBS,2,2015
2222,Benny Cunningham,3.73,CBS,2,2015
2223,C.J. Spiller,3.36,CBS,2,2015
2224,Ameer Abdullah,3.14,CBS,2,2015
2225,Giovani Bernard,3.11,CBS,2,2015
2226,Mark Ingram,2.94,CBS,2,2015
2227,DeMarco Murray,2.92,CBS,2,2015
2228,Justin Forsett,2.9,CBS,2,2015
2229,Chris Johnson,2.89,CBS,2,2015
2230,Darren Sproles,2.88,CBS,2,2015
2231,Latavius Murray,2.87,CBS,2,2015
2232,Jamaal Charles,2.86,CBS,2,2015
2233,C.J. Anderson,2.74,CBS,2,2015
2234,Danny Woodhead,2.73,CBS,2,2015
2235,Rashad Jennings,2.68,CBS,2,2015
2236,Melvin Gordon,2.67,CBS,2,2015
2237,Eddie Lacy,2.61,CBS,2,2015
2238,Theo Riddick,2.57,CBS,2,2015
2239,Adrian Peterson,2.51,CBS,2,2015
2240,Charles Sims,2.41,CBS,2,2015
2241,Fred Jackson,2.34,CBS,2,2015
2242,Lamar Miller,2.31,CBS,2,2015
2243,Marshawn Lynch,2.29,CBS,2,2015
2244,David Johnson,2.27,CBS,2,2015
2245,Joique Bell,2.24,CBS,2,2015
2246,Marcel Reece,2.23,CBS,2,2015
2247,Ryan Mathews,2.19,CBS,2,2015
2248,T.J. Yeldon,2.19,CBS,2,2015
2249,Devonta Freeman,2.1,CBS,2,2015
2250,Josh Robinson,2.04,CBS,2,2015
2251,Kyle Juszczyk,2.01,CBS,2,2015
2252,Jonathan Stewart,1.99,CBS,2,2015
2253,Lance Dunbar,1.88,CBS,2,2015
2254,Dexter McCluster,1.87,CBS,2,2015
2255,Jacquizz Rodgers,1.76,CBS,2,2015
2256,Damien Williams,1.74,CBS,2,2015
2257,Bruce Miller,1.72,CBS,2,2015
2258,LeSean McCoy,1.69,CBS,2,2015
2259,Joseph Randle,1.65,CBS,2,2015
2260,DeAngelo Williams,1.6,CBS,2,2015
2261,Jeremy Hill,1.56,CBS,2,2015
2262,Dion Lewis,1.55,CBS,2,2015
2263,Carlos Hyde,1.54,CBS,2,2015
2264,Tevin Coleman,1.54,CBS,2,2015
2265,Karlos Williams,1.51,CBS,2,2015
2266,Tre Mason,1.45,CBS,2,2015
2267,Bernard Pierce,1.43,CBS,2,2015
2268,Bishop Sankey,1.43,CBS,2,2015
2269,Jerick McKinnon,1.43,CBS,2,2015
2270,Alfred Blue,1.33,CBS,2,2015
2271,Mike Tolbert,1.32,CBS,2,2015
2272,LeGarrette Blount,1.32,CBS,2,2015
2273,Isaiah Crowell,1.29,CBS,2,2015
2274,Chris Polk,1.29,CBS,2,2015
2275,Frank Gore,1.27,CBS,2,2015
2276,Bilal Powell,1.27,CBS,2,2015
2277,Doug Martin,1.27,CBS,2,2015
2278,Ronnie Hillman,1.26,CBS,2,2015
2279,Antonio Andrews,1.22,CBS,2,2015
2280,Denard Robinson,1.22,CBS,2,2015
2281,Darren McFadden,1.21,CBS,2,2015
2282,Matt Jones,1.2,CBS,2,2015
2283,Stepfan Taylor,1.19,CBS,2,2015
2284,Lorenzo Taliaferro,1.19,CBS,2,2015
2285,Alfred Morris,1.19,CBS,2,2015
2286,Duke Johnson,1.19,CBS,2,2015
2287,Branden Oliver,1.18,CBS,2,2015
2288,Taiwan Jones,1.03,CBS,2,2015
2289,James Starks,1.01,CBS,2,2015
2290,Patrick DiMarco,1.01,CBS,2,2015
2291,Javorius Allen,0.984,CBS,2,2015
2292,Anthony Sherman,0.958,CBS,2,2015
2293,Jonathan Grimes,0.958,CBS,2,2015
2294,Chris Ivory,0.945,CBS,2,2015
2295,Jarryd Hayne,0.941,CBS,2,2015
2296,Austin Johnson,0.93,CBS,2,2015
2297,Shaun Draughn,0.881,CBS,2,2015
2298,Knile Davis,0.87,CBS,2,2015
2299,Dri Archer,0.851,CBS,2,2015
2300,Terrance West,0.845,CBS,2,2015
2301,Zach Line,0.76,CBS,2,2015
2302,Andre Williams,0.722,CBS,2,2015
2303,Anthony Dixon,0.71,CBS,2,2015
2304,Darrel Young,0.673,CBS,2,2015
2305,John Kuhn,0.645,CBS,2,2015
2306,Tyler Clutts,0.638,CBS,2,2015
